year,session_type,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
2018,FP1,0 days 00:17:02.764000,GAS,10,,1.0,1.0,0 days 00:15:15.591000,0 days 00:17:00.010000,,0 days 00:00:41.728000,0 days 00:00:29.202000,,0 days 00:16:33.562000,0 days 00:17:02.777000,198.0,198.0,,250.0,False,HYPERSOFT,1.0,True,Toro Rosso,0 days 00:15:15.591000,2018-10-26 15:00:15.695,1,,False,,False,False
2018,FP1,0 days 00:29:45.658000,GAS,10,,2.0,2.0,0 days 00:28:01.080000,0 days 00:29:42.509000,,0 days 00:00:39.205000,0 days 00:00:28.736000,,0 days 00:29:16.922000,0 days 00:29:45.666000,198.0,198.0,,237.0,False,HYPERSOFT,2.0,False,Toro Rosso,0 days 00:17:02.764000,2018-10-26 15:02:02.868,1,,False,,False,False
2018,FP1,0 days 00:23:35.127000,PER,11,,1.0,1.0,0 days 00:21:59.206000,0 days 00:23:32.464000,,0 days 00:00:35.074000,0 days 00:00:27.299000,,0 days 00:23:07.828000,0 days 00:23:35.381000,200.0,275.0,,278.0,False,HYPERSOFT,1.0,True,Racing Point,0 days 00:21:59.206000,2018-10-26 15:06:59.310,1,,False,,False,False
2018,FP1,0 days 00:39:57.846000,PER,11,,2.0,2.0,0 days 00:38:24.253000,,,0 days 00:00:37.525000,0 days 00:00:26.079000,,0 days 00:39:31.776000,0 days 00:39:57.954000,287.0,205.0,248.0,287.0,False,HYPERSOFT,2.0,False,Racing Point,0 days 00:23:35.127000,2018-10-26 15:08:35.231,1,,False,,False,False
2018,FP1,0 days 00:41:17.961000,PER,11,0 days 00:01:20.115000,3.0,2.0,,,0 days 00:00:28.214000,0 days 00:00:31.214000,0 days 00:00:20.687000,0 days 00:40:26.060000,0 days 00:40:57.274000,0 days 00:41:17.961000,310.0,284.0,250.0,340.0,True,HYPERSOFT,3.0,False,Racing Point,0 days 00:39:57.846000,2018-10-26 15:24:57.950,1,,False,,False,True
2018,FP1,0 days 00:43:03.415000,PER,11,0 days 00:01:45.454000,4.0,2.0,,,0 days 00:00:33.949000,0 days 00:00:44.640000,0 days 00:00:26.865000,0 days 00:41:51.910000,0 days 00:42:36.550000,0 days 00:43:03.415000,221.0,242.0,249.0,251.0,False,HYPERSOFT,4.0,False,Racing Point,0 days 00:41:17.961000,2018-10-26 15:26:18.065,1,,False,,False,True
2018,FP1,0 days 00:44:22.884000,PER,11,0 days 00:01:19.469000,5.0,2.0,,,0 days 00:00:27.892000,0 days 00:00:30.805000,0 days 00:00:20.772000,0 days 00:43:31.307000,0 days 00:44:02.112000,0 days 00:44:22.884000,312.0,286.0,248.0,342.0,True,HYPERSOFT,5.0,False,Racing Point,0 days 00:43:03.415000,2018-10-26 15:28:03.519,1,,False,,False,True
2018,FP1,0 days 00:46:17.674000,PER,11,0 days 00:01:54.790000,6.0,2.0,,,0 days 00:00:40.264000,0 days 00:00:47.763000,0 days 00:00:26.763000,0 days 00:45:03.148000,0 days 00:45:50.911000,0 days 00:46:17.674000,151.0,247.0,248.0,216.0,False,HYPERSOFT,6.0,False,Racing Point,0 days 00:44:22.884000,2018-10-26 15:29:22.988,1,,False,,False,True
2018,FP1,0 days 00:47:49.789000,PER,11,0 days 00:01:32.115000,7.0,2.0,,,0 days 00:00:27.816000,0 days 00:00:38.710000,0 days 00:00:25.589000,0 days 00:46:45.490000,0 days 00:47:24.200000,0 days 00:47:49.789000,311.0,237.0,214.0,345.0,False,HYPERSOFT,7.0,False,Racing Point,0 days 00:46:17.674000,2018-10-26 15:31:17.778,1,,False,,False,True
2018,FP1,0 days 00:49:33.798000,PER,11,0 days 00:01:44.009000,8.0,2.0,,,0 days 00:00:35.376000,0 days 00:00:42.859000,0 days 00:00:25.774000,0 days 00:48:25.165000,0 days 00:49:08.024000,0 days 00:49:33.798000,182.0,252.0,249.0,297.0,False,HYPERSOFT,8.0,False,Racing Point,0 days 00:47:49.789000,2018-10-26 15:32:49.893,1,,False,,False,True
